	ROC_8_40
0.000452421	0.549000
0.000456757	0.551000
0.000471211	0.552000
0.00047892	0.553000
0.000481811	0.554000
0.00048422	0.555000
0.000485184	0.556000
0.000487111	0.557000
0.000488075	0.558000
0.000488557	0.560000
0.000489038	0.561000
0.000490484	0.562000
0.000490966	0.563000
0.000491929	0.564000
0.000493856	0.565000
0.000495784	0.566000
0.000496265	0.567000
0.000496747	0.568000
0.000497711	0.569000
0.000498193	0.570000
0.000499638	0.572000
0.000500602	0.573000
0.000503493	0.574000
0.00050542	0.575000
0.000509274	0.576000
0.000515056	0.577000
0.000516983	0.578000
0.000517947	0.580000
0.000520356	0.581000
0.000521801	0.582000
0.000522765	0.584000
0.000523729	0.586000
0.000524692	0.587000
0.000527583	0.588000
0.000530956	0.589000
0.00053192	0.590000
0.000533365	0.591000
0.000533847	0.592000
0.000538183	0.594000
0.000540592	0.596000
0.000544447	0.597000
0.00054541	0.598000
0.000546374	0.599000
0.000547819	0.600000
0.000548783	0.601000
0.000551192	0.603000
0.000553119	0.605000
0.000554565	0.606000
0.000556974	0.607000
0.000559865	0.610000
0.000565164	0.611000
0.000568055	0.612000
0.000570946	0.613000
0.000571428	0.614000
0.000573837	0.617000
0.000580582	0.618000
0.000581064	0.619000
0.000581546	0.620000
0.000583473	0.621000
0.000590219	0.622000
0.00059311	0.624000
0.000595519	0.625000
0.000596964	0.626000
0.000599855	0.627000
0.000604673	0.628000
0.000605637	0.631000
0.000607082	0.633000
0.000607564	0.634000
0.000608046	0.636000
0.000608527	0.637000
0.000610455	0.638000
0.0006119	0.639000
0.000612382	0.640000
0.000613346	0.641000
0.000614791	0.642000
0.000617682	0.643000
0.000625873	0.644000
0.000629245	0.647000
0.000631173	0.648000
0.000634063	0.650000
0.000642736	0.651000
0.000645627	0.653000
0.000646591	0.654000
0.000648518	0.655000
0.000651409	0.656000
0.000656227	0.658000
0.000656709	0.660000
0.000658154	0.662000
0.000659118	0.665000
0.000661527	0.667000
0.000662009	0.668000
0.00066249	0.669000
0.000663454	0.670000
0.000664418	0.671000
0.000669717	0.672000
0.000670199	0.673000
0.000670681	0.675000
0.000673572	0.676000
0.000674054	0.677000
0.000676463	0.678000
0.000681281	0.679000
0.000681763	0.683000
0.000683208	0.684000
0.000687545	0.685000
0.000693808	0.686000
0.000695253	0.687000
0.000697181	0.689000
0.000698144	0.690000
0.000703444	0.691000
0.000705853	0.692000
0.000708262	0.693000
0.000716453	0.694000
0.000716935	0.695000
0.000717417	0.696000
0.000722235	0.698000
0.000733317	0.699000
0.00073428	0.700000
0.000735726	0.701000
0.000739098	0.702000
0.000740544	0.703000
0.000741989	0.704000
0.000745362	0.705000
0.000747289	0.706000
0.000748253	0.707000
0.000752107	0.708000
0.00075548	0.710000
0.000756444	0.711000
0.000761743	0.712000
0.000765116	0.714000
0.000768007	0.715000
0.000768489	0.716000
0.000768971	0.717000
0.00077138	0.718000
0.000773307	0.719000
0.000775234	0.720000
0.000780052	0.721000
0.000783907	0.722000
0.000785834	0.724000
0.000787279	0.725000
0.000787761	0.727000
0.000788243	0.728000
0.000791134	0.729000
0.000794507	0.730000
0.000795952	0.731000
0.000796916	0.732000
0.000798361	0.733000
0.000799807	0.734000
0.000803661	0.735000
0.00080607	0.736000
0.000807034	0.737000
0.000808961	0.738000
0.000814743	0.739000
0.000815224	0.742000
0.000818115	0.743000
0.000831606	0.744000
0.000833051	0.745000
0.000839315	0.746000
0.000839797	0.747000
0.000843651	0.748000
0.000848469	0.749000
0.000853288	0.750000
0.000859069	0.751000
0.000860033	0.752000
0.000865333	0.753000
0.000870151	0.754000
0.00087256	0.755000
0.000874487	0.756000
0.000874969	0.758000
0.000876414	0.759000
0.000876896	0.760000
0.000889905	0.762000
0.000890387	0.763000
0.000894723	0.764000
0.000901469	0.765000
0.000902432	0.766000
0.000902914	0.767000
0.00090725	0.768000
0.000909178	0.769000
0.000911105	0.770000
0.000911587	0.771000
0.00091255	0.772000
0.000918332	0.773000
0.000920741	0.774000
0.000921705	0.775000
0.000934232	0.776000
0.000940495	0.777000
0.000941941	0.778000
0.000948204	0.779000
0.00094965	0.780000
0.000950613	0.781000
0.000953022	0.782000
0.000958804	0.783000
0.000966031	0.784000
0.000967959	0.785000
0.000971331	0.786000
0.000972777	0.787000
0.000973259	0.788000
0.000977113	0.789000
0.000981449	0.790000
0.000987231	0.792000
0.000997349	0.793000
0.000997831	0.794000
0.000999758	0.795000
0.001	0.796000
	ROC_16_60
0	0
4.81811e-07	0.001000
1.44543e-06	0.002000
1.92724e-06	0.004000
2.40906e-06	0.005000
3.85449e-06	0.009000
4.3363e-06	0.010000
4.81811e-06	0.012000
5.29992e-06	0.013000
5.78173e-06	0.014000
6.26354e-06	0.016000
6.74536e-06	0.021000
7.22717e-06	0.022000
7.70898e-06	0.024000
8.19079e-06	0.027000
9.63622e-06	0.030000
1.0118e-05	0.031000
1.05998e-05	0.032000
1.25271e-05	0.036000
1.30089e-05	0.038000
1.44543e-05	0.040000
1.49361e-05	0.042000
1.73452e-05	0.045000
1.92724e-05	0.048000
1.97543e-05	0.050000
2.07179e-05	0.053000
2.11997e-05	0.056000
2.21633e-05	0.058000
2.40906e-05	0.062000
2.45724e-05	0.063000
2.50542e-05	0.064000
2.5536e-05	0.066000
2.64996e-05	0.068000
2.69814e-05	0.069000
2.74632e-05	0.071000
2.93905e-05	0.073000
2.98723e-05	0.076000
3.22813e-05	0.077000
3.3245e-05	0.078000
3.37268e-05	0.080000
3.42086e-05	0.081000
3.51722e-05	0.082000
3.5654e-05	0.083000
3.61358e-05	0.084000
3.66176e-05	0.088000
3.75813e-05	0.089000
3.85449e-05	0.090000
3.90267e-05	0.092000
3.95085e-05	0.095000
3.99903e-05	0.096000
4.04721e-05	0.097000
4.09539e-05	0.098000
4.14358e-05	0.099000
4.19176e-05	0.101000
4.48084e-05	0.104000
4.52902e-05	0.107000
4.57721e-05	0.109000
4.62539e-05	0.110000
4.67357e-05	0.113000
4.72175e-05	0.116000
4.76993e-05	0.117000
4.86629e-05	0.120000
4.91447e-05	0.123000
5.01084e-05	0.125000
5.1072e-05	0.126000
5.15538e-05	0.127000
5.20356e-05	0.129000
5.3481e-05	0.134000
5.39628e-05	0.135000
5.44447e-05	0.137000
5.58901e-05	0.138000
5.68537e-05	0.140000
5.78173e-05	0.142000
5.92628e-05	0.145000
6.02264e-05	0.146000
6.119e-05	0.147000
6.21536e-05	0.149000
6.31173e-05	0.151000
6.35991e-05	0.152000
6.50445e-05	0.153000
6.55263e-05	0.156000
6.60081e-05	0.160000
6.64899e-05	0.161000
6.69717e-05	0.164000
6.74536e-05	0.165000
6.84172e-05	0.166000
7.03444e-05	0.167000
7.51625e-05	0.168000
7.6608e-05	0.172000
7.75716e-05	0.173000
7.80534e-05	0.174000
7.85352e-05	0.175000
7.94988e-05	0.177000
7.99807e-05	0.179000
8.04625e-05	0.181000
8.23897e-05	0.182000
8.4317e-05	0.183000
8.57624e-05	0.184000
8.62442e-05	0.191000
8.76896e-05	0.192000
8.81714e-05	0.194000
8.86533e-05	0.197000
8.91351e-05	0.198000
9.00987e-05	0.199000
9.05805e-05	0.202000
9.15441e-05	0.206000
9.20259e-05	0.208000
9.25077e-05	0.209000
9.39532e-05	0.210000
9.4435e-05	0.211000
9.53986e-05	0.212000
9.6844e-05	0.213000
9.73259e-05	0.215000
9.78077e-05	0.216000
9.87713e-05	0.217000
9.97349e-05	0.220000
0.00010118	0.221000
0.000101662	0.223000
0.000104553	0.224000
0.000105035	0.226000
0.00010648	0.227000
0.000106962	0.228000
0.000107444	0.234000
0.000107926	0.235000
0.000109371	0.237000
0.000110335	0.239000
0.00011178	0.245000
0.000112262	0.246000
0.000113226	0.247000
0.000113707	0.248000
0.000115153	0.249000
0.000115635	0.251000
0.000116116	0.252000
0.000119007	0.254000
0.000119489	0.255000
0.000119971	0.256000
0.000120453	0.259000
0.000120935	0.260000
0.000121898	0.262000
0.00012238	0.263000
0.000122862	0.266000
0.000126716	0.268000
0.00012768	0.269000
0.000128162	0.271000
0.000128644	0.273000
0.000129607	0.276000
0.000131053	0.278000
0.000131534	0.281000
0.000132016	0.282000
0.000132498	0.285000
0.000134425	0.288000
0.000134907	0.294000
0.000136834	0.295000
0.000137316	0.298000
0.00013828	0.306000
0.000138762	0.310000
0.000139243	0.311000
0.000140689	0.312000
0.000141171	0.313000
0.000142134	0.314000
0.00014358	0.316000
0.000145025	0.317000
0.000147916	0.318000
0.000152252	0.319000
0.000152734	0.320000
0.00015418	0.322000
0.000156107	0.323000
0.000156589	0.327000
0.000157552	0.330000
0.000158034	0.331000
0.000159961	0.332000
0.000160443	0.333000
0.00016237	0.334000
0.000163334	0.335000
0.000164779	0.338000
0.000166225	0.339000
0.00016767	0.340000
0.000168634	0.341000
0.000169598	0.342000
0.000171043	0.343000
0.000173452	0.345000
0.000173934	0.346000
0.000175379	0.347000
0.000175861	0.349000
0.000176825	0.351000
0.000179716	0.353000
0.000180197	0.354000
0.000180679	0.355000
0.000183088	0.356000
0.00018357	0.357000
0.000184052	0.358000
0.000185497	0.361000
0.000185979	0.362000
0.00018887	0.364000
0.000190797	0.365000
0.000191279	0.366000
0.000191761	0.369000
0.000193688	0.370000
0.000195134	0.371000
0.000196579	0.372000
0.000197061	0.373000
0.000197543	0.374000
0.000200433	0.375000
0.000200915	0.376000
0.000201397	0.378000
0.000203324	0.380000
0.000204288	0.381000
0.00020477	0.383000
0.000205733	0.384000
0.000206697	0.386000
0.000208624	0.387000
0.000209106	0.388000
0.000211033	0.390000
0.000211515	0.391000
0.000211997	0.392000
0.00021826	0.394000
0.000218742	0.395000
0.000219224	0.399000
0.000220188	0.400000
0.000222597	0.401000
0.000227415	0.402000
0.000229824	0.403000
0.000230788	0.404000
0.000231751	0.405000
0.000232233	0.406000
0.000232715	0.408000
0.000233197	0.409000
0.000233678	0.410000
0.000238978	0.412000
0.000241387	0.414000
0.000241869	0.415000
0.000243315	0.416000
0.000243796	0.417000
0.00024476	0.418000
0.000245242	0.421000
0.000249096	0.422000
0.000249578	0.423000
0.00025006	0.425000
0.000251024	0.426000
0.000254396	0.427000
0.00025536	0.428000
0.000255842	0.429000
0.000256324	0.431000
0.000257769	0.432000
0.000259214	0.433000
0.000259696	0.434000
0.000261623	0.435000
0.000262105	0.438000
0.000263069	0.439000
0.000266923	0.440000
0.000267405	0.441000
0.000267887	0.443000
0.000268369	0.445000
0.000269332	0.447000
0.000272223	0.448000
0.000274151	0.449000
0.00027656	0.450000
0.000278005	0.452000
0.000279932	0.453000
0.000280414	0.454000
0.00028186	0.455000
0.000282341	0.456000
0.000283787	0.457000
0.000287159	0.458000
0.000287641	0.459000
0.000288605	0.461000
0.000292459	0.462000
0.000292941	0.463000
0.000294868	0.464000
0.000295832	0.465000
0.000296796	0.468000
0.000301614	0.470000
0.000302096	0.472000
0.000303541	0.473000
0.000305468	0.474000
0.000307396	0.475000
0.000307877	0.476000
0.000308359	0.478000
0.000308841	0.479000
0.000309805	0.482000
0.00031125	0.483000
0.000312695	0.484000
0.000313177	0.487000
0.000313659	0.488000
0.000314141	0.489000
0.000314623	0.490000
0.000315104	0.491000
0.000317032	0.494000
0.000317995	0.495000
0.000318477	0.496000
0.000320404	0.497000
0.000322813	0.498000
0.000325704	0.499000
0.000326186	0.500000
0.000326668	0.501000
0.00032715	0.502000
0.000328113	0.503000
0.000328595	0.504000
0.000330522	0.506000
0.000331968	0.508000
0.000332932	0.509000
0.000333895	0.511000
0.000334859	0.512000
0.000335822	0.513000
0.000337268	0.515000
0.000340159	0.516000
0.000342568	0.518000
0.00034305	0.520000
0.000348349	0.521000
0.000348831	0.522000
0.000350759	0.523000
0.000353649	0.525000
0.000354131	0.527000
0.000354613	0.529000
0.000358949	0.530000
0.000359913	0.531000
0.000360877	0.533000
0.000361358	0.535000
0.000363286	0.537000
0.000364249	0.538000
0.000369067	0.539000
0.000370031	0.540000
0.00037244	0.541000
0.000373885	0.542000
0.00037774	0.543000
0.000378222	0.544000
0.000381113	0.545000
0.000382076	0.546000
0.00038304	0.547000
0.000384003	0.550000
0.000384485	0.551000
0.000386413	0.552000
0.00038834	0.553000
0.000391712	0.554000
0.000395085	0.555000
0.000395567	0.556000
0.00040183	0.557000
0.000402312	0.558000
0.000402794	0.559000
0.00040424	0.560000
0.000405685	0.561000
0.000409058	0.563000
0.000410503	0.564000
0.000410985	0.565000
0.000414839	0.567000
0.000415321	0.570000
0.000421103	0.572000
0.000422548	0.573000
0.00042833	0.575000
0.000428812	0.577000
0.000429776	0.579000
0.000430257	0.580000
0.000431703	0.581000
0.000432185	0.582000
0.000439412	0.584000
0.000440375	0.586000
0.000440857	0.588000
0.000445194	0.589000
0.000446157	0.590000
0.000450012	0.591000
0.000451457	0.592000
0.000453866	0.594000
0.000456275	0.595000
0.000457239	0.598000
0.000463021	0.601000
0.000464466	0.602000
0.000466875	0.603000
0.000467839	0.604000
0.00046832	0.605000
0.000471693	0.606000
0.000472657	0.608000
0.00047362	0.609000
0.000475066	0.610000
0.000477475	0.611000
0.000481329	0.612000
0.000481811	0.613000
0.000484702	0.614000
0.000489038	0.616000
0.000490002	0.617000
0.000491447	0.618000
0.000492893	0.619000
0.000497229	0.620000
0.000497711	0.621000
0.000499156	0.622000
0.000499638	0.623000
0.000502047	0.624000
0.000502529	0.625000
0.000503493	0.627000
0.000503974	0.628000
0.00050542	0.630000
0.000506865	0.631000
0.000508311	0.633000
0.000509274	0.634000
0.000515056	0.635000
0.00051602	0.637000
0.000516502	0.638000
0.000517947	0.639000
0.000520356	0.640000
0.000522283	0.641000
0.000524211	0.642000
0.000526138	0.643000
0.000527583	0.644000
0.000528547	0.645000
0.000529992	0.646000
0.000533847	0.647000
0.000541556	0.649000
0.000544447	0.650000
0.00054541	0.651000
0.000549747	0.654000
0.000550228	0.655000
0.000552156	0.656000
0.000560346	0.658000
0.000563237	0.659000
0.000564201	0.661000
0.000565164	0.662000
0.000565646	0.663000
0.000568537	0.664000
0.000569019	0.665000
0.000569983	0.666000
0.000571428	0.668000
0.000572873	0.669000
0.000573355	0.670000
0.000579619	0.671000
0.000583473	0.673000
0.000584437	0.675000
0.000585401	0.676000
0.000585882	0.677000
0.0005907	0.678000
0.000592146	0.679000
0.000594073	0.680000
0.000594555	0.682000
0.000597928	0.683000
0.000602264	0.685000
0.0006066	0.686000
0.000610455	0.687000
0.000610937	0.688000
0.0006119	0.690000
0.000613346	0.691000
0.000616718	0.693000
0.000617682	0.694000
0.000620091	0.696000
0.000623464	0.697000
0.000626836	0.698000
0.000628764	0.699000
0.000630209	0.700000
0.000630691	0.701000
0.000632136	0.702000
0.000639845	0.703000
0.000645145	0.704000
0.000646109	0.705000
0.000649963	0.706000
0.00065189	0.708000
0.0006543	0.709000
0.000655263	0.710000
0.00065719	0.712000
0.000657672	0.713000
0.000658154	0.714000
0.000660563	0.716000
0.000662009	0.717000
0.000663936	0.718000
0.000664418	0.719000
0.000666345	0.720000
0.000668754	0.721000
0.000670681	0.722000
0.000673572	0.724000
0.000677426	0.725000
0.000678872	0.726000
0.00068369	0.727000
0.000691399	0.728000
0.000692363	0.730000
0.000700072	0.731000
0.000701035	0.732000
0.000701517	0.734000
0.000701999	0.735000
0.000702481	0.736000
0.000708262	0.737000
0.000709708	0.738000
0.000714526	0.739000
0.000715008	0.740000
0.00071549	0.742000
0.000716453	0.746000
0.000718862	0.747000
0.000722235	0.749000
0.000724162	0.750000
0.00072898	0.751000
0.000730426	0.752000
0.000732353	0.753000
0.000733317	0.754000
0.000735726	0.755000
0.000737171	0.756000
0.000737653	0.757000
0.000740062	0.758000
0.000743435	0.761000
0.000746807	0.762000
0.000748253	0.765000
0.000748735	0.766000
0.000749216	0.767000
0.000749698	0.768000
0.000754034	0.769000
0.000756925	0.770000
0.000762225	0.773000
0.000767525	0.774000
0.000771861	0.775000
0.000773789	0.776000
0.000777643	0.777000
0.000778607	0.781000
0.00079017	0.782000
0.000792098	0.783000
0.000792579	0.784000
0.000794025	0.785000
0.00080077	0.788000
0.000804143	0.789000
0.00080607	0.790000
0.000810888	0.791000
0.000813779	0.792000
0.000817152	0.793000
0.000819561	0.794000
0.000829679	0.795000
0.000833051	0.797000
0.000833533	0.798000
0.000836906	0.800000
0.000842206	0.801000
0.000847024	0.802000
0.000850397	0.803000
0.000854251	0.805000
0.000854733	0.806000
0.000855215	0.807000
0.000857624	0.808000
0.000858587	0.809000
0.000863887	0.810000
0.000865815	0.811000
0.000868705	0.813000
0.000871596	0.814000
0.00087256	0.815000
0.000878342	0.816000
0.000883642	0.817000
0.000885569	0.818000
0.000886051	0.819000
0.00088846	0.820000
0.000889423	0.821000
0.000889905	0.822000
0.000892796	0.823000
0.000894723	0.824000
0.00089906	0.825000
0.000906287	0.826000
0.000906769	0.827000
0.000909659	0.828000
0.000910623	0.829000
0.000920741	0.830000
0.000922187	0.831000
0.000927486	0.832000
0.000929414	0.833000
0.000935677	0.834000
0.000939532	0.836000
0.000944832	0.837000
0.000949168	0.838000
0.00095495	0.839000
0.000957841	0.840000
0.00096314	0.842000
0.000964104	0.843000
0.000967959	0.844000
0.00097374	0.845000
0.000981449	0.846000
0.000981931	0.847000
0.000990604	0.848000
0.000995422	0.850000
0.000997349	0.851000
0.001	0.852000
	ROC_16_80
0	0
2.40906e-07	0.002000
4.81811e-07	0.005000
9.63622e-07	0.006000
1.44543e-06	0.013000
1.92724e-06	0.014000
2.40906e-06	0.015000
2.89087e-06	0.016000
3.37268e-06	0.019000
3.85449e-06	0.023000
4.3363e-06	0.025000
5.29992e-06	0.027000
5.78173e-06	0.031000
6.26354e-06	0.032000
6.74536e-06	0.033000
7.70898e-06	0.034000
8.6726e-06	0.036000
9.15441e-06	0.042000
1.10817e-05	0.043000
1.20453e-05	0.045000
1.25271e-05	0.050000
1.30089e-05	0.051000
1.34907e-05	0.053000
1.44543e-05	0.057000
1.5418e-05	0.061000
1.58998e-05	0.062000
1.63816e-05	0.063000
1.73452e-05	0.066000
1.7827e-05	0.068000
1.92724e-05	0.069000
1.97543e-05	0.073000
2.02361e-05	0.074000
2.07179e-05	0.075000
2.11997e-05	0.078000
2.21633e-05	0.079000
2.26451e-05	0.080000
2.31269e-05	0.081000
2.36087e-05	0.084000
2.40906e-05	0.086000
2.45724e-05	0.088000
2.60178e-05	0.089000
2.64996e-05	0.091000
2.69814e-05	0.095000
2.7945e-05	0.103000
2.89087e-05	0.108000
3.08359e-05	0.110000
3.13177e-05	0.114000
3.17995e-05	0.116000
3.22813e-05	0.118000
3.27632e-05	0.120000
3.3245e-05	0.122000
3.42086e-05	0.123000
3.46904e-05	0.126000
3.5654e-05	0.129000
3.61358e-05	0.131000
3.70995e-05	0.132000
3.75813e-05	0.133000
3.85449e-05	0.138000
3.90267e-05	0.141000
3.95085e-05	0.143000
3.99903e-05	0.144000
4.14358e-05	0.145000
4.19176e-05	0.146000
4.23994e-05	0.148000
4.3363e-05	0.149000
4.38448e-05	0.151000
4.43266e-05	0.152000
4.48084e-05	0.158000
4.52902e-05	0.160000
4.67357e-05	0.162000
4.72175e-05	0.166000
4.76993e-05	0.168000
4.86629e-05	0.169000
4.91447e-05	0.170000
5.01084e-05	0.171000
5.05902e-05	0.179000
5.1072e-05	0.180000
5.15538e-05	0.185000
5.20356e-05	0.187000
5.49265e-05	0.188000
5.54083e-05	0.190000
5.58901e-05	0.198000
5.63719e-05	0.199000
5.68537e-05	0.202000
5.78173e-05	0.203000
5.82991e-05	0.205000
5.8781e-05	0.209000
5.92628e-05	0.210000
5.97446e-05	0.216000
6.07082e-05	0.218000
6.119e-05	0.219000
6.21536e-05	0.220000
6.26354e-05	0.221000
6.31173e-05	0.223000
6.35991e-05	0.225000
6.40809e-05	0.231000
6.45627e-05	0.233000
6.50445e-05	0.238000
6.60081e-05	0.240000
6.64899e-05	0.241000
6.69717e-05	0.246000
6.79354e-05	0.248000
6.84172e-05	0.249000
6.8899e-05	0.252000
7.03444e-05	0.253000
7.08262e-05	0.255000
7.1308e-05	0.258000
7.17899e-05	0.260000
7.22717e-05	0.263000
7.27535e-05	0.265000
7.32353e-05	0.266000
7.37171e-05	0.269000
7.46807e-05	0.271000
7.56444e-05	0.274000
7.61262e-05	0.277000
7.6608e-05	0.278000
7.70898e-05	0.279000
7.85352e-05	0.280000
7.94988e-05	0.284000
7.99807e-05	0.287000
8.04625e-05	0.289000
8.09443e-05	0.290000
8.14261e-05	0.291000
8.28715e-05	0.295000
8.38351e-05	0.301000
8.4317e-05	0.305000
8.47988e-05	0.308000
8.52806e-05	0.309000
8.62442e-05	0.310000
8.6726e-05	0.312000
8.72078e-05	0.314000
8.76896e-05	0.323000
8.81714e-05	0.324000
8.91351e-05	0.325000
8.96169e-05	0.327000
9.00987e-05	0.328000
9.20259e-05	0.331000
9.25077e-05	0.332000
9.29896e-05	0.333000
9.34714e-05	0.334000
9.39532e-05	0.335000
9.49168e-05	0.337000
9.58804e-05	0.339000
9.63622e-05	0.341000
9.6844e-05	0.344000
9.73259e-05	0.345000
9.78077e-05	0.346000
9.82895e-05	0.347000
9.87713e-05	0.348000
9.97349e-05	0.350000
0.00010118	0.353000
0.000101662	0.354000
0.000102144	0.358000
0.000102626	0.359000
0.000103589	0.361000
0.000104071	0.362000
0.000105035	0.363000
0.000105517	0.364000
0.000105998	0.366000
0.00010648	0.367000
0.000107926	0.368000
0.000108408	0.369000
0.000108889	0.370000
0.000109853	0.371000
0.000110817	0.372000
0.00011178	0.373000
0.000112744	0.374000
0.000114671	0.375000
0.000115635	0.377000
0.000116598	0.385000
0.00011708	0.387000
0.000117562	0.389000
0.000118044	0.392000
0.000118526	0.394000
0.000119007	0.395000
0.000119971	0.396000
0.000120453	0.399000
0.000120935	0.405000
0.000121416	0.410000
0.000121898	0.411000
0.00012238	0.412000
0.000124307	0.416000
0.000125753	0.421000
0.000126235	0.423000
0.000127198	0.425000
0.00012768	0.427000
0.000128162	0.428000
0.000129125	0.429000
0.000129607	0.430000
0.000130571	0.432000
0.000131053	0.433000
0.000131534	0.434000
0.000132016	0.436000
0.000132498	0.440000
0.00013298	0.442000
0.000133943	0.444000
0.000134425	0.446000
0.000135389	0.447000
0.000135871	0.450000
0.000136353	0.452000
0.000136834	0.453000
0.00013828	0.455000
0.000138762	0.456000
0.000140207	0.457000
0.000140689	0.459000
0.000141171	0.461000
0.000141652	0.464000
0.000142134	0.465000
0.00014358	0.466000
0.000144543	0.468000
0.000145507	0.470000
0.000146471	0.473000
0.000146952	0.479000
0.000147916	0.480000
0.000148398	0.481000
0.000149361	0.482000
0.000150325	0.485000
0.000151289	0.488000
0.000151771	0.489000
0.000152252	0.491000
0.000152734	0.493000
0.000153698	0.495000
0.00015418	0.496000
0.000154661	0.498000
0.000156107	0.499000
0.000157552	0.500000
0.000158034	0.503000
0.000158516	0.504000
0.000160925	0.505000
0.000161407	0.506000
0.000161889	0.507000
0.00016237	0.508000
0.000162852	0.513000
0.000163334	0.516000
0.000163816	0.521000
0.000164298	0.525000
0.000164779	0.526000
0.000165261	0.527000
0.000165743	0.528000
0.000166225	0.529000
0.000167188	0.530000
0.000168152	0.531000
0.000168634	0.536000
0.000170079	0.537000
0.000171043	0.538000
0.00017297	0.541000
0.000173934	0.543000
0.000174416	0.547000
0.000174897	0.548000
0.000175379	0.549000
0.000175861	0.550000
0.000176825	0.551000
0.000177307	0.553000
0.000177788	0.555000
0.00017827	0.557000
0.000179716	0.560000
0.000180197	0.561000
0.000180679	0.562000
0.000182606	0.563000
0.000184052	0.564000
0.000184534	0.565000
0.000185015	0.566000
0.000186461	0.567000
0.000187425	0.568000
0.000188388	0.569000
0.000189352	0.570000
0.000189834	0.572000
0.000190315	0.574000
0.000191279	0.576000
0.000193206	0.578000
0.000193688	0.580000
0.00019417	0.581000
0.000196097	0.582000
0.00019947	0.583000
0.000199952	0.586000
0.000201879	0.588000
0.000202361	0.589000
0.000203806	0.590000
0.00020477	0.591000
0.000206215	0.592000
0.000206697	0.595000
0.000208142	0.597000
0.000208624	0.598000
0.000209106	0.599000
0.00021007	0.600000
0.000210551	0.601000
0.000211033	0.602000
0.000212961	0.605000
0.000213924	0.606000
0.000214406	0.610000
0.000214888	0.611000
0.00021537	0.615000
0.000215851	0.617000
0.000216815	0.618000
0.000219224	0.619000
0.000222597	0.620000
0.000224042	0.622000
0.000225006	0.623000
0.000225488	0.624000
0.000226451	0.625000
0.000226933	0.626000
0.000227415	0.628000
0.000229342	0.630000
0.000231269	0.631000
0.000231751	0.633000
0.000233197	0.635000
0.00023416	0.636000
0.000234642	0.637000
0.000235124	0.638000
0.000235606	0.639000
0.000236087	0.640000
0.000237533	0.641000
0.000238497	0.642000
0.000238978	0.644000
0.000239942	0.646000
0.000241387	0.648000
0.000245242	0.650000
0.000246205	0.651000
0.000247651	0.652000
0.000248615	0.653000
0.000250542	0.654000
0.000251024	0.655000
0.000251987	0.656000
0.000252469	0.657000
0.000254396	0.658000
0.000255842	0.660000
0.000256324	0.661000
0.000257287	0.662000
0.000259696	0.663000
0.000261142	0.664000
0.000261623	0.667000
0.000262105	0.671000
0.000263069	0.672000
0.000263551	0.674000
0.000264033	0.675000
0.000265478	0.678000
0.000267405	0.679000
0.000267887	0.680000
0.000268369	0.682000
0.00027126	0.683000
0.000272223	0.684000
0.000272705	0.685000
0.000273187	0.689000
0.000273669	0.690000
0.000275596	0.691000
0.00027656	0.692000
0.000277041	0.693000
0.000277523	0.695000
0.000278005	0.696000
0.000280414	0.697000
0.000281378	0.700000
0.000282823	0.701000
0.000283787	0.702000
0.000284269	0.705000
0.000286678	0.706000
0.000287641	0.710000
0.000289568	0.711000
0.00029005	0.713000
0.000291978	0.714000
0.000292459	0.715000
0.000295832	0.716000
0.000296314	0.718000
0.000296796	0.719000
0.000297759	0.720000
0.000298241	0.721000
0.000298723	0.722000
0.000300168	0.723000
0.00030065	0.725000
0.000301132	0.726000
0.000301614	0.727000
0.000303541	0.728000
0.000305468	0.729000
0.00030595	0.730000
0.000306432	0.731000
0.000308359	0.732000
0.00031125	0.733000
0.000312695	0.734000
0.000315104	0.736000
0.000315586	0.738000
0.00031655	0.739000
0.000317995	0.740000
0.000319923	0.741000
0.000320404	0.742000
0.000320886	0.743000
0.00032185	0.744000
0.000322332	0.745000
0.000324741	0.747000
0.000325704	0.750000
0.000326186	0.751000
0.000329077	0.752000
0.000331968	0.753000
0.00033245	0.755000
0.000332932	0.756000
0.000333895	0.758000
0.00033775	0.759000
0.000339195	0.760000
0.000340159	0.762000
0.000342568	0.764000
0.00034305	0.766000
0.00034594	0.767000
0.000350759	0.770000
0.000355095	0.771000
0.000355577	0.772000
0.00035654	0.774000
0.000358467	0.776000
0.000358949	0.777000
0.000359431	0.778000
0.000363286	0.779000
0.000363767	0.780000
0.000367622	0.781000
0.000370031	0.782000
0.000370513	0.783000
0.000371476	0.784000
0.00037244	0.785000
0.000372922	0.786000
0.000373404	0.787000
0.000374849	0.788000
0.000375331	0.789000
0.000376776	0.790000
0.000378704	0.791000
0.000379667	0.792000
0.000381113	0.793000
0.00038304	0.794000
0.000384967	0.796000
0.000385931	0.798000
0.000386413	0.799000
0.000386894	0.800000
0.000389303	0.802000
0.000391231	0.803000
0.000392194	0.804000
0.000393158	0.805000
0.000395567	0.806000
0.000397494	0.807000
0.000400867	0.808000
0.000401349	0.810000
0.000405203	0.811000
0.000406649	0.812000
0.000409539	0.813000
0.00041243	0.814000
0.000415803	0.815000
0.000416767	0.816000
0.000417248	0.817000
0.00041773	0.818000
0.000418212	0.820000
0.000422548	0.821000
0.000425921	0.822000
0.000427848	0.823000
0.000429776	0.824000
0.000430739	0.827000
0.00043363	0.828000
0.000434112	0.829000
0.000435557	0.830000
